topology,timestep,method,reward,feat_PR,chosen_mlu,chosen_disturbance,pathopt_mlu,dqn_used,gnn_used,lpd_used,criticality_backend,heuristic_used,active_od_count,k_cap,initial_selected_k,final_selected_k,selected_k,k_escalation_used,k_escalation_steps,k_cap_hit,full_od_fallback_used,fallback_reason,selected_od_count,noncritical_count,noncritical_background_mode,ecmp_background_used,previous_background_used,full_od_lp_used,selected_od_lp_used,stage2_used,disturbance_finalization_used,random_forest_gate_used,sticky_gate_used,solver_backend,dqn_action,action_name,action,db_budget,decision_ms,lp_status
abilene,2343,gnn_lpd_dqn_selective_db_lp,8.46964362805521,0.9999999999999993,0.056033752612288934,0.007458006831365952,0.0560337526122889,1,1,1,gnn_lpd,0,129,129,30,30,30,0,0,0,0,none,30,99,ecmp,1,0,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K30_DB_0.01,OPTIMIZE_K30_DB_0.01,1,0.01,6.616167003812734,Optimal
abilene,2344,gnn_lpd_dqn_selective_db_lp,8.348392160194587,0.9999999999999993,0.05453707587965313,0.009991664126914702,0.0545370758796531,1,1,1,gnn_lpd,0,130,130,30,30,30,0,0,0,0,none,30,100,ecmp,1,0,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K30_DB_0.01,OPTIMIZE_K30_DB_0.01,1,0.01,51.85791599797085,Optimal
abilene,2345,gnn_lpd_dqn_selective_db_lp,8.424701803859428,0.9999999999999986,0.051558788883830274,0.008894962104699458,0.0515587888838302,1,1,1,gnn_lpd,0,131,131,30,30,30,0,0,0,0,none,30,101,ecmp,1,0,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K30_DB_0.01,OPTIMIZE_K30_DB_0.01,1,0.01,8.449332999589387,Optimal
abilene,2346,gnn_lpd_dqn_selective_db_lp,8.384771061594613,0.9621205179964486,0.05567333089593638,0.010000000000000005,0.053564453960186,1,1,1,gnn_lpd,0,131,131,30,30,30,0,0,0,0,none,30,101,ecmp,1,0,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K30_DB_0.01,OPTIMIZE_K30_DB_0.01,1,0.01,7.653042004676536,Optimal
abilene,2347,gnn_lpd_dqn_selective_db_lp,8.582842246625344,0.9999999999999997,0.05377841030938492,0.0036765667791632153,0.0537784103093849,1,1,1,gnn_lpd,0,132,132,30,30,30,0,0,0,0,none,30,102,ecmp,1,0,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K30_DB_0.01,OPTIMIZE_K30_DB_0.01,1,0.01,6.860749999759719,Optimal
abilene,2348,gnn_lpd_dqn_selective_db_lp,8.547562491097041,0.9999999999999991,0.05396457637750335,0.00485473086337182,0.0539645763775033,1,1,1,gnn_lpd,0,132,132,30,30,30,0,0,0,0,none,30,102,ecmp,1,0,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K30_DB_0.01,OPTIMIZE_K30_DB_0.01,1,0.01,6.795583001803607,Optimal
abilene,2349,gnn_lpd_dqn_selective_db_lp,8.40918987003053,0.9999999999999999,0.05472989534778941,0.00945765156576821,0.0547298953477894,1,1,1,gnn_lpd,0,131,131,30,30,30,0,0,0,0,none,30,101,ecmp,1,0,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K30_DB_0.01,OPTIMIZE_K30_DB_0.01,1,0.01,7.080582996422891,Optimal
abilene,2350,gnn_lpd_dqn_selective_db_lp,8.589472252997483,0.999999999999999,0.056306786261378756,0.0034516679665451506,0.0563067862613787,1,1,1,gnn_lpd,0,130,130,30,30,30,0,0,0,0,none,30,100,ecmp,1,0,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K30_DB_0.01,OPTIMIZE_K30_DB_0.01,1,0.01,6.977708006161265,Optimal
abilene,2351,gnn_lpd_dqn_selective_db_lp,8.528936794396131,1.0,0.0541838476524478,0.005464763786770158,0.0541838476524478,1,1,1,gnn_lpd,0,131,131,30,30,30,0,0,0,0,none,30,101,ecmp,1,0,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K30_DB_0.01,OPTIMIZE_K30_DB_0.01,1,0.01,7.120292000763584,Optimal
abilene,2352,gnn_lpd_dqn_selective_db_lp,8.413812797131358,0.999999999999999,0.05313862336258736,0.009311638695688705,0.0531386233625873,1,1,1,gnn_lpd,0,131,131,30,30,30,0,0,0,0,none,30,101,ecmp,1,0,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K30_DB_0.01,OPTIMIZE_K30_DB_0.01,1,0.01,6.838041997980326,Optimal
abilene,2353,gnn_lpd_dqn_selective_db_lp,-3.492692811460818,0.9536775672423655,0.05575985809838729,0.010000000000000026,0.0531769258210495,1,1,1,gnn_lpd,0,131,131,30,120,120,1,2,0,0,selected_k_pr_failed_no_full_override,120,11,ecmp,1,0,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K30_DB_0.01,OPTIMIZE_K30_DB_0.01,1,0.01,33.375625003827736,Optimal
abilene,2354,gnn_lpd_dqn_selective_db_lp,5.290296036130292,0.9916270556502167,0.052187183411642114,0.030000000000000006,0.0517502230291645,1,1,1,gnn_lpd,0,131,131,40,40,40,0,0,0,0,none,40,91,ecmp,1,0,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K40_DB_0.03,OPTIMIZE_K40_DB_0.03,4,0.03,8.029374999750871,Optimal
abilene,2355,gnn_lpd_dqn_selective_db_lp,6.522555000891836,0.9999999999999992,0.05146317472681404,0.005706794403587057,0.051463174726814,1,1,1,gnn_lpd,0,132,132,30,30,30,0,0,0,0,none,30,102,ecmp,1,0,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K30_DB_0.03,OPTIMIZE_K30_DB_0.03,2,0.03,6.241167000553105,Optimal
abilene,2356,gnn_lpd_dqn_selective_db_lp,6.630012626150184,1.0,0.0519097629964592,0.0021169444282161556,0.0519097629964592,1,1,1,gnn_lpd,0,131,131,30,30,30,0,0,0,0,none,30,101,ecmp,1,0,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K30_DB_0.01,OPTIMIZE_K30_DB_0.01,1,0.01,6.479041003331076,Optimal
abilene,2357,gnn_lpd_dqn_selective_db_lp,8.533967590518962,0.9999999999999988,0.051318595777716365,0.005311217816175103,0.0513185957777163,1,1,1,gnn_lpd,0,131,131,30,30,30,0,0,0,0,none,30,101,ecmp,1,0,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K30_DB_0.01,OPTIMIZE_K30_DB_0.01,1,0.01,6.695874995784834,Optimal
abilene,2358,gnn_lpd_dqn_selective_db_lp,8.449770537346005,0.9999999999999987,0.05071054565449877,0.008115573755161304,0.0507105456544987,1,1,1,gnn_lpd,0,131,131,30,30,30,0,0,0,0,none,30,101,ecmp,1,0,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K30_DB_0.01,OPTIMIZE_K30_DB_0.01,1,0.01,6.762249999155756,Optimal
abilene,2359,gnn_lpd_dqn_selective_db_lp,8.42802243990381,0.9999999999999999,0.05145095046609641,0.008845715903223122,0.0514509504660964,1,1,1,gnn_lpd,0,132,132,30,30,30,0,0,0,0,none,30,102,ecmp,1,0,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K30_DB_0.01,OPTIMIZE_K30_DB_0.01,1,0.01,6.606082999496721,Optimal
abilene,2360,gnn_lpd_dqn_selective_db_lp,8.483485257671624,0.9999999999999994,0.05206632889326543,0.006994049744358382,0.0520663288932654,1,1,1,gnn_lpd,0,132,132,30,30,30,0,0,0,0,none,30,102,ecmp,1,0,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K30_DB_0.01,OPTIMIZE_K30_DB_0.01,1,0.01,6.693249997624662,Optimal
abilene,2361,gnn_lpd_dqn_selective_db_lp,8.483776039571442,0.9999999999999994,0.05231711225163553,0.006983908381000752,0.0523171122516355,1,1,1,gnn_lpd,0,132,132,30,30,30,0,0,0,0,none,30,102,ecmp,1,0,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K30_DB_0.01,OPTIMIZE_K30_DB_0.01,1,0.01,6.70670899853576,Optimal
abilene,2362,gnn_lpd_dqn_selective_db_lp,8.563816846757929,0.9999999999999991,0.05425200467148135,0.004321639841535754,0.0542520046714813,1,1,1,gnn_lpd,0,130,130,30,30,30,0,0,0,0,none,30,100,ecmp,1,0,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K30_DB_0.01,OPTIMIZE_K30_DB_0.01,1,0.01,6.5339579959982075,Optimal
abilene,2363,gnn_lpd_dqn_selective_db_lp,8.61215237846741,0.9999999999999994,0.052042435815617925,0.0027075804511558993,0.0520424358156179,1,1,1,gnn_lpd,0,132,132,30,30,30,0,0,0,0,none,30,102,ecmp,1,0,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K30_DB_0.01,OPTIMIZE_K30_DB_0.01,1,0.01,6.620207997912075,Optimal
abilene,2364,gnn_lpd_dqn_selective_db_lp,8.522731147838657,0.999999999999999,0.05010098411190895,0.0056905950718494965,0.0501009841119089,1,1,1,gnn_lpd,0,131,131,30,30,30,0,0,0,0,none,30,101,ecmp,1,0,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K30_DB_0.01,OPTIMIZE_K30_DB_0.01,1,0.01,6.551000005856622,Optimal
abilene,2365,gnn_lpd_dqn_selective_db_lp,8.574472657638236,0.9999999999999984,0.05172953960155288,0.003963960012169318,0.0517295396015528,1,1,1,gnn_lpd,0,131,131,30,30,30,0,0,0,0,none,30,101,ecmp,1,0,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K30_DB_0.01,OPTIMIZE_K30_DB_0.01,1,0.01,6.608541996683925,Optimal
abilene,2366,gnn_lpd_dqn_selective_db_lp,8.568197681445493,1.0,0.051447013507206596,0.0041708147852512825,0.0514470135072066,1,1,1,gnn_lpd,0,131,131,30,30,30,0,0,0,0,none,30,101,ecmp,1,0,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K30_DB_0.01,OPTIMIZE_K30_DB_0.01,1,0.01,6.677874996967148,Optimal
abilene,2367,gnn_lpd_dqn_selective_db_lp,8.428418000123191,0.9999999999999988,0.05067567690125396,0.008825447229149765,0.0506756769012539,1,1,1,gnn_lpd,0,132,132,30,30,30,0,0,0,0,none,30,102,ecmp,1,0,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K30_DB_0.01,OPTIMIZE_K30_DB_0.01,1,0.01,6.8185830023139715,Optimal
abilene,2368,gnn_lpd_dqn_selective_db_lp,8.546771129064798,0.9999999999999999,0.050263530634824305,0.00488386373109099,0.0502635306348243,1,1,1,gnn_lpd,0,132,132,30,30,30,0,0,0,0,none,30,102,ecmp,1,0,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K30_DB_0.01,OPTIMIZE_K30_DB_0.01,1,0.01,6.712959002470598,Optimal
abilene,2369,gnn_lpd_dqn_selective_db_lp,8.462248525853026,0.9999999999999993,0.05120330509399214,0.007700231104823721,0.0512033050939921,1,1,1,gnn_lpd,0,132,132,30,30,30,0,0,0,0,none,30,102,ecmp,1,0,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K30_DB_0.01,OPTIMIZE_K30_DB_0.01,1,0.01,6.744541002262849,Optimal
abilene,2370,gnn_lpd_dqn_selective_db_lp,8.535554598755045,0.9999999999999991,0.049660964397292943,0.005258025874934247,0.0496609643972929,1,1,1,gnn_lpd,0,131,131,30,30,30,0,0,0,0,none,30,101,ecmp,1,0,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K30_DB_0.01,OPTIMIZE_K30_DB_0.01,1,0.01,6.7046249969280325,Optimal
abilene,2371,gnn_lpd_dqn_selective_db_lp,8.592840453980937,0.9999999999999991,0.04969526162190784,0.00335027653403677,0.0496952616219078,1,1,1,gnn_lpd,0,131,131,30,30,30,0,0,0,0,none,30,101,ecmp,1,0,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K30_DB_0.01,OPTIMIZE_K30_DB_0.01,1,0.01,6.651249997958075,Optimal
abilene,2372,gnn_lpd_dqn_selective_db_lp,8.58917083925928,0.999999999999999,0.05053918263724735,0.0034741720248674217,0.0505391826372473,1,1,1,gnn_lpd,0,130,130,30,30,30,0,0,0,0,none,30,100,ecmp,1,0,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K30_DB_0.01,OPTIMIZE_K30_DB_0.01,1,0.01,6.603999994695187,Optimal
abilene,2373,gnn_lpd_dqn_selective_db_lp,8.66440382919696,0.9999999999999998,0.050642068308567816,0.0009614403933859399,0.0506420683085678,1,1,1,gnn_lpd,0,131,131,30,30,30,0,0,0,0,none,30,101,ecmp,1,0,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K30_DB_0.01,OPTIMIZE_K30_DB_0.01,1,0.01,6.752959001460113,Optimal
abilene,2374,gnn_lpd_dqn_selective_db_lp,8.62755912098868,0.9999999999999997,0.049618465354245515,0.002178762633874332,0.0496184653542455,1,1,1,gnn_lpd,0,132,132,30,30,30,0,0,0,0,none,30,102,ecmp,1,0,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K30_DB_0.01,OPTIMIZE_K30_DB_0.01,1,0.01,7.077999995090067,Optimal
abilene,2375,gnn_lpd_dqn_selective_db_lp,8.394795211474822,0.9999999999999992,0.050073092016241244,0.009944112384144561,0.0500730920162412,1,1,1,gnn_lpd,0,128,128,30,30,30,0,0,0,0,none,30,98,ecmp,1,0,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K30_DB_0.01,OPTIMIZE_K30_DB_0.01,1,0.01,6.881417000840884,Optimal
abilene,2376,gnn_lpd_dqn_selective_db_lp,8.607391255745998,0.9999999999999982,0.04930451473281269,0.002862048408527299,0.0493045147328126,1,1,1,gnn_lpd,0,129,129,30,30,30,0,0,0,0,none,30,99,ecmp,1,0,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K30_DB_0.01,OPTIMIZE_K30_DB_0.01,1,0.01,6.747291998181026,Optimal
abilene,2377,gnn_lpd_dqn_selective_db_lp,8.444890079986028,0.9999999999999994,0.04753686860203743,0.00828629040043988,0.0475368686020374,1,1,1,gnn_lpd,0,131,131,30,30,30,0,0,0,0,none,30,101,ecmp,1,0,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K30_DB_0.01,OPTIMIZE_K30_DB_0.01,1,0.01,6.521208000776824,Optimal
abilene,2378,gnn_lpd_dqn_selective_db_lp,8.500307617941893,0.9999999999999987,0.04763674568384886,0.006443950235406383,0.0476367456838488,1,1,1,gnn_lpd,0,131,131,30,30,30,0,0,0,0,none,30,101,ecmp,1,0,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K30_DB_0.01,OPTIMIZE_K30_DB_0.01,1,0.01,6.373874995915685,Optimal
abilene,2379,gnn_lpd_dqn_selective_db_lp,8.42439053176364,0.9999999999999996,0.04809487734530722,0.008970073941207272,0.0480948773453072,1,1,1,gnn_lpd,0,131,131,30,30,30,0,0,0,0,none,30,101,ecmp,1,0,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K30_DB_0.01,OPTIMIZE_K30_DB_0.01,1,0.01,6.50725000014063,Optimal
abilene,2380,gnn_lpd_dqn_selective_db_lp,8.611652677276382,0.9999999999999993,0.04994306345620463,0.0027199843576301377,0.0499430634562046,1,1,1,gnn_lpd,0,131,131,30,30,30,0,0,0,0,none,30,101,ecmp,1,0,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K30_DB_0.01,OPTIMIZE_K30_DB_0.01,1,0.01,6.7477919947123155,Optimal
abilene,2381,gnn_lpd_dqn_selective_db_lp,8.484468654864594,0.9999999999999991,0.048822699895789544,0.006962885137866273,0.0488226998957895,1,1,1,gnn_lpd,0,131,131,30,30,30,0,0,0,0,none,30,101,ecmp,1,0,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K30_DB_0.01,OPTIMIZE_K30_DB_0.01,1,0.01,6.644790999416728,Optimal
abilene,2382,gnn_lpd_dqn_selective_db_lp,8.387522320263333,0.9712078513124189,0.0503223182515256,0.010000000000000002,0.0488734305821239,1,1,1,gnn_lpd,0,131,131,30,30,30,0,0,0,0,none,30,101,ecmp,1,0,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K30_DB_0.01,OPTIMIZE_K30_DB_0.01,1,0.01,6.719249999150634,Optimal
abilene,2383,gnn_lpd_dqn_selective_db_lp,-13.724758619761413,0.9352020922813804,0.0484883147064711,0.010000000000000004,0.0453463733646898,1,1,1,gnn_lpd,0,130,130,30,120,120,1,2,0,0,selected_k_pr_failed_no_full_override,120,10,ecmp,1,0,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K30_DB_0.01,OPTIMIZE_K30_DB_0.01,1,0.01,33.37599999940721,Optimal
abilene,2384,gnn_lpd_dqn_selective_db_lp,5.955684021398565,0.9999999999999994,0.04627419626490483,0.00786525205342061,0.0462741962649048,1,1,1,gnn_lpd,0,131,131,40,40,40,0,0,0,0,none,40,91,ecmp,1,0,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K40_DB_0.03,OPTIMIZE_K40_DB_0.03,4,0.03,8.35841699881712,Optimal
abilene,2385,gnn_lpd_dqn_selective_db_lp,6.645198784466421,0.9999999999999987,0.04650250554174906,0.0016033238512872638,0.046502505541749,1,1,1,gnn_lpd,0,131,131,30,30,30,0,0,0,0,none,30,101,ecmp,1,0,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K30_DB_0.03,OPTIMIZE_K30_DB_0.03,2,0.03,6.7014999949606135,Optimal
abilene,2386,gnn_lpd_dqn_selective_db_lp,6.495309890067315,0.9999999999999981,0.04659081292789309,0.006601232831166668,0.046590812927893,1,1,1,gnn_lpd,0,131,131,30,30,30,0,0,0,0,none,30,101,ecmp,1,0,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K30_DB_0.01,OPTIMIZE_K30_DB_0.01,1,0.01,6.653124997683335,Optimal
abilene,2387,gnn_lpd_dqn_selective_db_lp,8.420940274774066,1.0,0.047917230718679,0.009081090840781719,0.047917230718679,1,1,1,gnn_lpd,0,131,131,30,30,30,0,0,0,0,none,30,101,ecmp,1,0,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K30_DB_0.01,OPTIMIZE_K30_DB_0.01,1,0.01,6.627000002481509,Optimal
abilene,2388,gnn_lpd_dqn_selective_db_lp,8.467714253610389,0.9999999999999993,0.04888243883427593,0.007526101279715261,0.0488824388342759,1,1,1,gnn_lpd,0,131,131,30,30,30,0,0,0,0,none,30,101,ecmp,1,0,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K30_DB_0.01,OPTIMIZE_K30_DB_0.01,1,0.01,6.502707998151891,Optimal
abilene,2389,gnn_lpd_dqn_selective_db_lp,8.48885637420832,0.9999999999999999,0.05046478413766431,0.006819866692989757,0.0504647841376643,1,1,1,gnn_lpd,0,132,132,30,30,30,0,0,0,0,none,30,102,ecmp,1,0,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K30_DB_0.01,OPTIMIZE_K30_DB_0.01,1,0.01,6.54762500198558,Optimal
abilene,2390,gnn_lpd_dqn_selective_db_lp,8.684841669036198,0.9999999999999992,0.05114085754199374,0.0002803443654671173,0.0511408575419937,1,1,1,gnn_lpd,0,130,130,30,30,30,0,0,0,0,none,30,100,ecmp,1,0,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K30_DB_0.01,OPTIMIZE_K30_DB_0.01,1,0.01,6.74799999978859,Optimal
abilene,2391,gnn_lpd_dqn_selective_db_lp,8.54268783270501,0.9999999999999998,0.05093677650776601,0.005020652776495623,0.050936776507766,1,1,1,gnn_lpd,0,130,130,30,30,30,0,0,0,0,none,30,100,ecmp,1,0,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K30_DB_0.01,OPTIMIZE_K30_DB_0.01,1,0.01,6.692584000120405,Optimal
abilene,2392,gnn_lpd_dqn_selective_db_lp,8.392475070806066,0.9962801440282386,0.05018172143441277,0.01000000000000002,0.0499950526582617,1,1,1,gnn_lpd,0,131,131,30,30,30,0,0,0,0,none,30,101,ecmp,1,0,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K30_DB_0.01,OPTIMIZE_K30_DB_0.01,1,0.01,6.780957999581005,Optimal
abilene,2393,gnn_lpd_dqn_selective_db_lp,8.528023787779535,0.9999999999999984,0.049186293246044274,0.00550909040749427,0.0491862932460442,1,1,1,gnn_lpd,0,131,131,30,30,30,0,0,0,0,none,30,101,ecmp,1,0,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K30_DB_0.01,OPTIMIZE_K30_DB_0.01,1,0.01,6.703499995637685,Optimal
abilene,2394,gnn_lpd_dqn_selective_db_lp,8.499203295514368,0.9999999999999991,0.049382854102840344,0.006468381816407663,0.0493828541028403,1,1,1,gnn_lpd,0,131,131,30,30,30,0,0,0,0,none,30,101,ecmp,1,0,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K30_DB_0.01,OPTIMIZE_K30_DB_0.01,1,0.01,6.745249993400648,Optimal
abilene,2395,gnn_lpd_dqn_selective_db_lp,8.665881860988394,0.9999999999999982,0.05205335282089729,0.0009210379670954706,0.0520533528208972,1,1,1,gnn_lpd,0,132,132,30,30,30,0,0,0,0,none,30,102,ecmp,1,0,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K30_DB_0.01,OPTIMIZE_K30_DB_0.01,1,0.01,6.486999998742249,Optimal
abilene,2396,gnn_lpd_dqn_selective_db_lp,8.59134978601859,1.0,0.0512031912082626,0.0033977404659074418,0.0512031912082626,1,1,1,gnn_lpd,0,131,131,30,30,30,0,0,0,0,none,30,101,ecmp,1,0,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K30_DB_0.01,OPTIMIZE_K30_DB_0.01,1,0.01,6.718000004184432,Optimal
abilene,2397,gnn_lpd_dqn_selective_db_lp,8.690509333549127,0.9999999999999999,0.050087652033976006,8.641804834278801e-05,0.050087652033976,1,1,1,gnn_lpd,0,131,131,30,30,30,0,0,0,0,none,30,101,ecmp,1,0,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K30_DB_0.01,OPTIMIZE_K30_DB_0.01,1,0.01,6.8981250005890615,Optimal
abilene,2398,gnn_lpd_dqn_selective_db_lp,8.582639766881336,0.9999999999999993,0.048920881715152534,0.0036784147041081104,0.0489208817151525,1,1,1,gnn_lpd,0,130,130,30,30,30,0,0,0,0,none,30,100,ecmp,1,0,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K30_DB_0.01,OPTIMIZE_K30_DB_0.01,1,0.01,7.007791995420121,Optimal
abilene,2399,gnn_lpd_dqn_selective_db_lp,8.525926934877818,0.9999999999999993,0.04839563914124043,0.0055673952374626565,0.0483956391412404,1,1,1,gnn_lpd,0,131,131,30,30,30,0,0,0,0,none,30,101,ecmp,1,0,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K30_DB_0.01,OPTIMIZE_K30_DB_0.01,1,0.01,7.051207998301834,Optimal
abilene,2400,gnn_lpd_dqn_selective_db_lp,8.556053695991684,0.999999999999999,0.048015496005574546,0.004567319866828871,0.0480154960055745,1,1,1,gnn_lpd,0,131,131,30,30,30,0,0,0,0,none,30,101,ecmp,1,0,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K30_DB_0.01,OPTIMIZE_K30_DB_0.01,1,0.01,6.926708003447857,Optimal
abilene,2401,gnn_lpd_dqn_selective_db_lp,8.579086209631287,0.9999999999999993,0.04827574332575164,0.0037957721789058834,0.0482757433257516,1,1,1,gnn_lpd,0,131,131,30,30,30,0,0,0,0,none,30,101,ecmp,1,0,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K30_DB_0.01,OPTIMIZE_K30_DB_0.01,1,0.01,7.040625001536682,Optimal
abilene,2402,gnn_lpd_dqn_selective_db_lp,8.386684884663753,0.9692129633268362,0.046700621357870294,0.009999999999999986,0.045262847615466,1,1,1,gnn_lpd,0,130,130,30,30,30,0,0,0,0,none,30,100,ecmp,1,0,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K30_DB_0.01,OPTIMIZE_K30_DB_0.01,1,0.01,7.157708001614083,Optimal
abilene,2403,gnn_lpd_dqn_selective_db_lp,5.843079866085124,0.9999999999999988,0.044952053844087556,0.01160966279696893,0.0449520538440875,1,1,1,gnn_lpd,0,131,131,40,40,40,0,0,0,0,none,40,91,ecmp,1,0,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K40_DB_0.03,OPTIMIZE_K40_DB_0.03,4,0.03,8.630250005808193,Optimal
abilene,2404,gnn_lpd_dqn_selective_db_lp,5.787713170372445,0.9728479368604964,0.04490780609073862,0.030000000000000037,0.0436884665043063,1,1,1,gnn_lpd,0,131,131,30,30,30,0,0,0,0,none,30,101,ecmp,1,0,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K30_DB_0.03,OPTIMIZE_K30_DB_0.03,2,0.03,6.856416999653447,Optimal
abilene,2405,gnn_lpd_dqn_selective_db_lp,6.391479135162518,0.9911415108021259,0.04525287429296933,0.01,0.0448520021948723,1,1,1,gnn_lpd,0,130,130,30,30,30,0,0,0,0,none,30,100,ecmp,1,0,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K30_DB_0.01,OPTIMIZE_K30_DB_0.01,1,0.01,6.749166997906286,Optimal
abilene,2406,gnn_lpd_dqn_selective_db_lp,8.443098987087232,0.9999999999999999,0.04606567373454211,0.008330329596993244,0.0460656737345421,1,1,1,gnn_lpd,0,130,130,30,30,30,0,0,0,0,none,30,100,ecmp,1,0,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K30_DB_0.01,OPTIMIZE_K30_DB_0.01,1,0.01,6.991125002969056,Optimal
abilene,2407,gnn_lpd_dqn_selective_db_lp,8.448822683127784,0.9999999999999982,0.04586662173481478,0.008150185562365155,0.0458666217348147,1,1,1,gnn_lpd,0,130,130,30,30,30,0,0,0,0,none,30,100,ecmp,1,0,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K30_DB_0.01,OPTIMIZE_K30_DB_0.01,1,0.01,6.671750001260079,Optimal
abilene,2408,gnn_lpd_dqn_selective_db_lp,8.389590945752603,0.9821653537439351,0.04555611665128102,0.01,0.0447436394260054,1,1,1,gnn_lpd,0,130,130,30,30,30,0,0,0,0,none,30,100,ecmp,1,0,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K30_DB_0.01,OPTIMIZE_K30_DB_0.01,1,0.01,6.842124996182974,Optimal
abilene,2409,gnn_lpd_dqn_selective_db_lp,8.390871829096618,0.9897741454670177,0.04686210334927022,0.01000000000000004,0.046382898297311,1,1,1,gnn_lpd,0,129,129,30,30,30,0,0,0,0,none,30,99,ecmp,1,0,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K30_DB_0.01,OPTIMIZE_K30_DB_0.01,1,0.01,7.082999996782746,Optimal
