topology,timestep,method,reward,feat_PR,chosen_mlu,chosen_disturbance,pathopt_mlu,dqn_used,gnn_used,lpd_used,criticality_backend,heuristic_used,active_od_count,k_cap,initial_selected_k,final_selected_k,selected_k,k_escalation_used,k_escalation_steps,k_cap_hit,full_od_fallback_used,fallback_reason,selected_od_count,noncritical_count,noncritical_background_mode,ecmp_background_used,previous_background_used,full_od_lp_used,selected_od_lp_used,stage2_used,disturbance_finalization_used,random_forest_gate_used,sticky_gate_used,solver_backend,dqn_action,action,db_budget,decision_ms,lp_status
abilene,2981,gnn_lpd_dqn_selective_db_lp,8.421501418814186,0.971286272745544,0.045147777629154985,0.00883544869109479,0.0438514166561666,1,1,1,gnn_lpd,0,130,32,30,30,30,0,0,0,0,none,30,100,ecmp,1,0,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K30_DB_0.01,1,0.01,7.692375002079643,Optimal
abilene,2982,gnn_lpd_dqn_selective_db_lp,8.390179286160071,0.9877568457847625,0.044885115070137066,0.009999999999999995,0.0443355796843647,1,1,1,gnn_lpd,0,130,32,30,30,30,0,0,0,0,none,30,100,ecmp,1,0,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K30_DB_0.01,1,0.01,7.372082996880636,Optimal
abilene,2983,gnn_lpd_dqn_selective_db_lp,8.390975523658861,0.9948376182889148,0.04407479943764012,0.009999999999999974,0.0438472684991035,1,1,1,gnn_lpd,0,131,32,30,30,30,0,0,0,0,none,30,101,ecmp,1,0,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K30_DB_0.01,1,0.01,7.9919999989215285,Optimal
abilene,2984,gnn_lpd_dqn_selective_db_lp,8.390171154867776,0.9896249393419111,0.04639100455212872,0.010000000000000002,0.0459096950659107,1,1,1,gnn_lpd,0,129,32,30,30,30,0,0,0,0,none,30,99,ecmp,1,0,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K30_DB_0.01,1,0.01,7.753833000606392,Optimal
abilene,2985,gnn_lpd_dqn_selective_db_lp,8.530002826841837,0.9803278341545533,0.0448009561587085,0.005278044132935568,0.0439196243191198,1,1,1,gnn_lpd,0,130,32,30,30,30,0,0,0,0,none,30,100,ecmp,1,0,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K30_DB_0.01,1,0.01,7.7214160010044,Optimal
abilene,2986,gnn_lpd_dqn_selective_db_lp,8.39005306573267,0.9893207436632486,0.046102925850800544,0.009999999999999974,0.0456105808877656,1,1,1,gnn_lpd,0,131,32,30,30,30,0,0,0,0,none,30,101,ecmp,1,0,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K30_DB_0.01,1,0.01,7.81108299997868,Optimal
abilene,2987,gnn_lpd_dqn_selective_db_lp,8.388699635824919,0.9802523491207299,0.045511397646516745,0.010000000000000033,0.0446126544547657,1,1,1,gnn_lpd,0,131,32,30,30,30,0,0,0,0,none,30,101,ecmp,1,0,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K30_DB_0.01,1,0.01,7.35083399922587,Optimal
abilene,2988,gnn_lpd_dqn_selective_db_lp,-350.28020088259086,0.405258858122332,0.11089796796841646,0.12444691407168333,0.0449423838669674,1,1,1,gnn_lpd,0,131,32,30,30,30,0,0,0,0,solver_failed,30,101,ecmp,1,0,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K30_DB_0.01,1,0.01,1.1695840003085323,BudgetInfeasible
abilene,2989,gnn_lpd_dqn_selective_db_lp,-212.90659917956236,0.5954180559511641,0.07815661104451566,0.029999999999999995,0.0465358574078568,1,1,1,gnn_lpd,0,130,32,32,32,32,0,0,1,0,selected_k_pr_failed_no_full_override,32,98,ecmp,1,0,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K40_DB_0.03,4,0.03,8.338792002177797,Optimal
abilene,2990,gnn_lpd_dqn_selective_db_lp,-60.86173673881315,0.8510750406537047,0.05402828696385886,0.029999999999999995,0.0459821265242162,1,1,1,gnn_lpd,0,130,32,30,30,30,0,0,0,0,selected_k_pr_failed_no_full_override,30,100,ecmp,1,0,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K30_DB_0.03,2,0.03,7.813334003003547,Optimal
abilene,2991,gnn_lpd_dqn_selective_db_lp,-49.652722299063356,0.8709225029768503,0.05372815120976509,0.010000000000000026,0.0467930559319273,1,1,1,gnn_lpd,0,130,32,30,30,30,0,0,0,0,selected_k_pr_failed_no_full_override,30,100,ecmp,1,0,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K30_DB_0.01,1,0.01,7.206958001916064,Optimal
abilene,2992,gnn_lpd_dqn_selective_db_lp,-8.765058899623867,0.9441487730113682,0.0491909594713114,0.029999999999999954,0.0464435840280906,1,1,1,gnn_lpd,0,131,32,32,32,32,0,0,1,0,selected_k_pr_failed_no_full_override,32,99,ecmp,1,0,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K40_DB_0.03,4,0.03,7.9268749977927655,Optimal
abilene,2993,gnn_lpd_dqn_selective_db_lp,-6.768728340221708,0.9477545879296587,0.05103117778286419,0.01166696340112206,0.0483650328711636,1,1,1,gnn_lpd,0,130,32,30,30,30,0,0,0,0,selected_k_pr_failed_no_full_override,30,100,ecmp,1,0,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K30_DB_0.03,2,0.03,7.359874998655869,Optimal
abilene,2994,gnn_lpd_dqn_selective_db_lp,6.384874097364186,0.9619452768243512,0.050513966830175124,0.01,0.0485916718059489,1,1,1,gnn_lpd,0,131,32,30,30,30,0,0,0,0,none,30,101,ecmp,1,0,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K30_DB_0.01,1,0.01,7.514958000683691,Optimal
abilene,2995,gnn_lpd_dqn_selective_db_lp,-3.0193849194231404,0.9545338784147995,0.050860508463481044,0.01,0.0485480784017953,1,1,1,gnn_lpd,0,132,33,30,30,30,0,0,0,0,selected_k_pr_failed_no_full_override,30,102,ecmp,1,0,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K30_DB_0.01,1,0.01,7.455666000169003,Optimal
abilene,2996,gnn_lpd_dqn_selective_db_lp,-5.1224705428622235,0.9507300896273826,0.0502930763170063,0.009257276525087274,0.0478151409545042,1,1,1,gnn_lpd,0,130,32,32,32,32,0,0,1,0,selected_k_pr_failed_no_full_override,32,98,ecmp,1,0,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K40_DB_0.03,4,0.03,7.843291001336183,Optimal
abilene,2997,gnn_lpd_dqn_selective_db_lp,5.8103843283796675,0.9999999999999977,0.04853877910307701,0.02940813212075563,0.0485387791030769,1,1,1,gnn_lpd,0,130,32,30,30,30,0,0,0,0,none,30,100,ecmp,1,0,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K30_DB_0.03,2,0.03,7.371707997663179,Optimal
abilene,2998,gnn_lpd_dqn_selective_db_lp,6.38907268601792,0.9819103050883528,0.04965845779989226,0.009999999999999993,0.0487601514485093,1,1,1,gnn_lpd,0,131,32,30,30,30,0,0,0,0,none,30,101,ecmp,1,0,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K30_DB_0.01,1,0.01,7.309374999749707,Optimal
abilene,2999,gnn_lpd_dqn_selective_db_lp,8.456814721923177,0.9764853375932169,0.05091868350282312,0.007705547619889617,0.0497213478500564,1,1,1,gnn_lpd,0,130,32,30,30,30,0,0,0,0,none,30,100,ecmp,1,0,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K30_DB_0.01,1,0.01,7.3159169987775385,Optimal
abilene,3000,gnn_lpd_dqn_selective_db_lp,6.107876365919065,0.9999999999999983,0.050383920691186385,0.0161319461359917,0.0503839206911863,1,1,1,gnn_lpd,0,131,32,32,32,32,0,0,1,0,none,32,99,ecmp,1,0,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K40_DB_0.03,4,0.03,8.165250001184177,Optimal
abilene,3001,gnn_lpd_dqn_selective_db_lp,6.473582531528323,0.9999999999999996,0.050869080643620224,0.007286380882342591,0.0508690806436202,1,1,1,gnn_lpd,0,130,32,30,30,30,0,0,0,0,none,30,100,ecmp,1,0,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K30_DB_0.03,2,0.03,7.826042001397582,Optimal
abilene,3002,gnn_lpd_dqn_selective_db_lp,6.668703557346217,0.9999999999999996,0.05096429421175872,0.0007875897551111121,0.0509642942117587,1,1,1,gnn_lpd,0,132,33,30,30,30,0,0,0,0,none,30,102,ecmp,1,0,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K30_DB_0.01,1,0.01,7.668750000448199,Optimal
abilene,3003,gnn_lpd_dqn_selective_db_lp,8.662926999782167,0.9999999999999983,0.050139034061782786,0.0009973458406132697,0.0501390340617827,1,1,1,gnn_lpd,0,131,32,30,30,30,0,0,0,0,none,30,101,ecmp,1,0,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K30_DB_0.01,1,0.01,7.15262499943492,Optimal
abilene,3004,gnn_lpd_dqn_selective_db_lp,8.501383531509811,0.9999999999999986,0.04879130358176847,0.006382876716354343,0.0487913035817684,1,1,1,gnn_lpd,0,130,32,30,30,30,0,0,0,0,none,30,100,ecmp,1,0,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K30_DB_0.01,1,0.01,7.130166999559151,Optimal
abilene,3005,gnn_lpd_dqn_selective_db_lp,8.544921914361744,0.9978910747813575,0.048351808573289586,0.004908103086457635,0.0482498382248224,1,1,1,gnn_lpd,0,131,32,30,30,30,0,0,0,0,none,30,101,ecmp,1,0,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K30_DB_0.01,1,0.01,7.413208000798477,Optimal
abilene,3006,gnn_lpd_dqn_selective_db_lp,-13.420998408045616,0.9357495560028816,0.052862727142789126,0.010000000000000009,0.0494662734529664,1,1,1,gnn_lpd,0,130,32,30,30,30,0,0,0,0,selected_k_pr_failed_no_full_override,30,100,ecmp,1,0,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K30_DB_0.01,1,0.01,7.267541997862281,Optimal
abilene,3007,gnn_lpd_dqn_selective_db_lp,8.385575183172449,0.9636252908638592,0.050416382693756874,0.010000000000000014,0.0485825014375751,1,1,1,gnn_lpd,0,131,32,30,30,30,0,0,0,0,none,30,101,ecmp,1,0,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K30_DB_0.01,1,0.01,7.149875000322936,Optimal
abilene,3008,gnn_lpd_dqn_selective_db_lp,8.38959575956308,0.9829135928186155,0.04772396575155777,0.009999999999999986,0.0469085346404162,1,1,1,gnn_lpd,0,130,32,30,30,30,0,0,0,0,none,30,100,ecmp,1,0,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K30_DB_0.01,1,0.01,6.986959000641946,Optimal
abilene,3009,gnn_lpd_dqn_selective_db_lp,8.508316377434914,0.999999999999999,0.04743753241773155,0.006150798552108652,0.0474375324177315,1,1,1,gnn_lpd,0,130,32,30,30,30,0,0,0,0,none,30,100,ecmp,1,0,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K30_DB_0.01,1,0.01,7.159666001825826,Optimal
abilene,3010,gnn_lpd_dqn_selective_db_lp,8.575117369731593,0.9999999999999987,0.047849502501682566,0.003935405742333511,0.0478495025016825,1,1,1,gnn_lpd,0,130,32,30,30,30,0,0,0,0,none,30,100,ecmp,1,0,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K30_DB_0.01,1,0.01,6.8204579984012526,Optimal
abilene,3011,gnn_lpd_dqn_selective_db_lp,8.57626762116944,0.9969111676132313,0.046840400524157035,0.0038645093118092073,0.0466957183780088,1,1,1,gnn_lpd,0,130,32,30,30,30,0,0,0,0,none,30,100,ecmp,1,0,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K30_DB_0.01,1,0.01,7.179332998930477,Optimal
abilene,3012,gnn_lpd_dqn_selective_db_lp,8.604123963727233,0.9999999999999979,0.047289912941144596,0.002964847042402978,0.0472899129411445,1,1,1,gnn_lpd,0,130,32,30,30,30,0,0,0,0,none,30,100,ecmp,1,0,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K30_DB_0.01,1,0.01,6.930625000677537,Optimal
abilene,3013,gnn_lpd_dqn_selective_db_lp,8.66421687768628,0.9999999999999987,0.04663820064761826,0.000955688810368433,0.0466382006476182,1,1,1,gnn_lpd,0,131,32,30,30,30,0,0,0,0,none,30,101,ecmp,1,0,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K30_DB_0.01,1,0.01,7.112458002666244,Optimal
abilene,3014,gnn_lpd_dqn_selective_db_lp,8.66073832748929,0.9999999999999994,0.04738377459392313,0.0010750765836886212,0.0473837745939231,1,1,1,gnn_lpd,0,130,32,30,30,30,0,0,0,0,none,30,100,ecmp,1,0,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K30_DB_0.01,1,0.01,7.009375000052387,Optimal
abilene,3015,gnn_lpd_dqn_selective_db_lp,8.666483254411178,0.9990577502447745,0.04630085263972081,0.0008626459545876738,0.0462572256726543,1,1,1,gnn_lpd,0,130,32,30,30,30,0,0,0,0,none,30,100,ecmp,1,0,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K30_DB_0.01,1,0.01,7.448917000147048,Optimal
abilene,3016,gnn_lpd_dqn_selective_db_lp,8.671624364860692,0.999999999999999,0.04791220427761155,0.0006692767380081156,0.0479122042776115,1,1,1,gnn_lpd,0,130,32,30,30,30,0,0,0,0,none,30,100,ecmp,1,0,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K30_DB_0.01,1,0.01,8.297332999063656,Optimal
abilene,3017,gnn_lpd_dqn_selective_db_lp,8.604134057983934,0.9999999999999986,0.04746297178489547,0.0029322105672801124,0.0474629717848954,1,1,1,gnn_lpd,0,128,32,30,30,30,0,0,0,0,none,30,98,ecmp,1,0,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K30_DB_0.01,1,0.01,7.899624997662613,Optimal
abilene,3018,gnn_lpd_dqn_selective_db_lp,8.5371592417907,0.992402361656899,0.04881644539725317,0.005129904884676727,0.0484455556999291,1,1,1,gnn_lpd,0,130,32,30,30,30,0,0,0,0,none,30,100,ecmp,1,0,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K30_DB_0.01,1,0.01,7.424084000376752,Optimal
abilene,3019,gnn_lpd_dqn_selective_db_lp,-3.5971971848123285,0.953488517143178,0.048760940785749295,0.01,0.0464929971243104,1,1,1,gnn_lpd,0,129,32,30,30,30,0,0,0,0,selected_k_pr_failed_no_full_override,30,99,ecmp,1,0,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K30_DB_0.01,1,0.01,7.7448750016628765,Optimal
abilene,3020,gnn_lpd_dqn_selective_db_lp,8.466028317164463,0.9730580807425764,0.04867142459067207,0.0073407710660940905,0.0473601229992064,1,1,1,gnn_lpd,0,131,32,30,30,30,0,0,0,0,none,30,101,ecmp,1,0,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K30_DB_0.01,1,0.01,8.360167001228547,Optimal
abilene,3021,gnn_lpd_dqn_selective_db_lp,8.524370106835736,0.9767511086317157,0.04843633159324127,0.0054408538297350635,0.0473102405817518,1,1,1,gnn_lpd,0,131,32,30,30,30,0,0,0,0,none,30,101,ecmp,1,0,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K30_DB_0.01,1,0.01,7.75449999855482,Optimal
abilene,3022,gnn_lpd_dqn_selective_db_lp,8.57037530819146,0.9774877645864799,0.04786760151606574,0.003915583157549652,0.0467899948020555,1,1,1,gnn_lpd,0,130,32,30,30,30,0,0,0,0,none,30,100,ecmp,1,0,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K30_DB_0.01,1,0.01,7.654749999346677,Optimal
abilene,3023,gnn_lpd_dqn_selective_db_lp,8.550206869987491,0.981867107352062,0.04655020825154278,0.004618017016018445,0.0457061183225784,1,1,1,gnn_lpd,0,130,32,30,30,30,0,0,0,0,none,30,100,ecmp,1,0,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K30_DB_0.01,1,0.01,7.626041002367856,Optimal
abilene,3024,gnn_lpd_dqn_selective_db_lp,8.590881235713017,0.981551741626994,0.044357354237487726,0.0032681454204497085,0.0435390383057716,1,1,1,gnn_lpd,0,129,32,30,30,30,0,0,0,0,none,30,99,ecmp,1,0,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K30_DB_0.01,1,0.01,7.384749998891493,Optimal
abilene,3025,gnn_lpd_dqn_selective_db_lp,8.38823974251745,0.981413507595329,0.046058117185636994,0.010000000000000004,0.0452020583403927,1,1,1,gnn_lpd,0,132,33,30,30,30,0,0,0,0,none,30,102,ecmp,1,0,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K30_DB_0.01,1,0.01,8.04295900161378,Optimal
abilene,3026,gnn_lpd_dqn_selective_db_lp,-0.29327420223794753,0.9594688140938509,0.048454527034140576,0.010000000000000044,0.0464906075909253,1,1,1,gnn_lpd,0,130,32,30,30,30,0,0,0,0,selected_k_pr_failed_no_full_override,30,100,ecmp,1,0,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K30_DB_0.01,1,0.01,7.60137500037672,Optimal
abilene,3027,gnn_lpd_dqn_selective_db_lp,8.385213012597452,0.9673098529961931,0.047156873175174946,0.010000000000000004,0.0456153080588386,1,1,1,gnn_lpd,0,130,32,30,30,30,0,0,0,0,none,30,100,ecmp,1,0,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K30_DB_0.01,1,0.01,8.248958001786377,Optimal
abilene,3028,gnn_lpd_dqn_selective_db_lp,6.241051878027823,0.9999999999999996,0.04508764066643292,0.011704447132335438,0.0450876406664329,1,1,1,gnn_lpd,0,130,32,32,32,32,0,0,1,0,none,32,98,ecmp,1,0,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K40_DB_0.03,4,0.03,7.814708002115367,Optimal
abilene,3029,gnn_lpd_dqn_selective_db_lp,6.4653659297944515,0.9841033619221652,0.04622880862875572,0.007460771986418786,0.0454939259892149,1,1,1,gnn_lpd,0,129,32,30,30,30,0,0,0,0,none,30,99,ecmp,1,0,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K30_DB_0.03,2,0.03,7.631582997419173,Optimal
abilene,3030,gnn_lpd_dqn_selective_db_lp,6.4737685278553885,0.9999999999999997,0.04908856646938911,0.0072902074048483345,0.0490885664693891,1,1,1,gnn_lpd,0,130,32,30,30,30,0,0,0,0,none,30,100,ecmp,1,0,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K30_DB_0.01,1,0.01,7.5252499991620425,Optimal
abilene,3031,gnn_lpd_dqn_selective_db_lp,8.532707491697192,0.9999999999999993,0.04861170273394354,0.005324804443406166,0.0486117027339435,1,1,1,gnn_lpd,0,129,32,30,30,30,0,0,0,0,none,30,99,ecmp,1,0,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K30_DB_0.01,1,0.01,7.548375000624219,Optimal
abilene,3032,gnn_lpd_dqn_selective_db_lp,8.65935854236988,0.9999999999999996,0.04819161902602402,0.0010959694209935695,0.048191619026024,1,1,1,gnn_lpd,0,130,32,30,30,30,0,0,0,0,none,30,100,ecmp,1,0,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K30_DB_0.01,1,0.01,7.762375000311295,Optimal
abilene,3033,gnn_lpd_dqn_selective_db_lp,8.501756943684846,0.999999999999999,0.04742781423152455,0.006356190777186155,0.0474278142315245,1,1,1,gnn_lpd,0,130,32,30,30,30,0,0,0,0,none,30,100,ecmp,1,0,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K30_DB_0.01,1,0.01,7.557332999567734,Optimal
abilene,3034,gnn_lpd_dqn_selective_db_lp,6.449781728066678,0.9999999999999991,0.04863519649877544,0.004741729897769044,0.0486351964987754,1,1,1,gnn_lpd,0,130,32,32,32,32,0,0,1,0,none,32,98,ecmp,1,0,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K40_DB_0.03,4,0.03,7.966375000250991,Optimal
abilene,3035,gnn_lpd_dqn_selective_db_lp,6.471500792329459,0.9999999999999994,0.048178227203747925,0.007357913855574891,0.0481782272037479,1,1,1,gnn_lpd,0,131,32,30,30,30,0,0,0,0,none,30,101,ecmp,1,0,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K30_DB_0.03,2,0.03,7.761792003293522,Optimal
abilene,3036,gnn_lpd_dqn_selective_db_lp,6.5673170902986495,0.999999999999998,0.049559751338505695,0.004184024790077142,0.0495597513385056,1,1,1,gnn_lpd,0,130,32,30,30,30,0,0,0,0,none,30,100,ecmp,1,0,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K30_DB_0.01,1,0.01,7.162165999034187,Optimal
abilene,3037,gnn_lpd_dqn_selective_db_lp,8.63935668854455,0.9999999999999998,0.051073498651385316,0.0017652645485246449,0.0510734986513853,1,1,1,gnn_lpd,0,130,32,30,30,30,0,0,0,0,none,30,100,ecmp,1,0,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K30_DB_0.01,1,0.01,7.685374999709893,Optimal
abilene,3038,gnn_lpd_dqn_selective_db_lp,6.401639916267287,0.9999999999999982,0.05233032307287139,0.00634295279107808,0.0523303230728713,1,1,1,gnn_lpd,0,130,32,32,32,32,0,0,1,0,none,32,98,ecmp,1,0,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K40_DB_0.03,4,0.03,8.07150000036927,Optimal
abilene,3039,gnn_lpd_dqn_selective_db_lp,6.258576782193384,0.9999999999999991,0.05313582696591415,0.014469769760176568,0.0531358269659141,1,1,1,gnn_lpd,0,131,32,30,30,30,0,0,0,0,none,30,101,ecmp,1,0,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K30_DB_0.03,2,0.03,7.330125001317356,Optimal
abilene,3040,gnn_lpd_dqn_selective_db_lp,6.5860112131485975,0.9999999999999992,0.052140499260126344,0.0035579664950151067,0.0521404992601263,1,1,1,gnn_lpd,0,129,32,30,30,30,0,0,0,0,none,30,99,ecmp,1,0,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K30_DB_0.01,1,0.01,7.249792000948219,Optimal
abilene,3041,gnn_lpd_dqn_selective_db_lp,8.631767579221902,0.9999999999999988,0.05162828234925626,0.0020329306927069743,0.0516282823492562,1,1,1,gnn_lpd,0,131,32,30,30,30,0,0,0,0,none,30,101,ecmp,1,0,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K30_DB_0.01,1,0.01,7.244499996886589,Optimal
abilene,3042,gnn_lpd_dqn_selective_db_lp,8.499809561348961,0.9999999999999994,0.050285482019816925,0.006440603488299409,0.0502854820198169,1,1,1,gnn_lpd,0,130,32,30,30,30,0,0,0,0,none,30,100,ecmp,1,0,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K30_DB_0.01,1,0.01,6.972334002057323,Optimal
abilene,3043,gnn_lpd_dqn_selective_db_lp,8.546713330321829,0.9999999999999991,0.05194181965273475,0.004881976489262859,0.0519418196527347,1,1,1,gnn_lpd,0,130,32,30,30,30,0,0,0,0,none,30,100,ecmp,1,0,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K30_DB_0.01,1,0.01,6.827375000284519,Optimal
abilene,3044,gnn_lpd_dqn_selective_db_lp,8.680194026005271,0.999999999999998,0.052746091390238906,0.0004175324664366844,0.0527460913902388,1,1,1,gnn_lpd,0,130,32,30,30,30,0,0,0,0,none,30,100,ecmp,1,0,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K30_DB_0.01,1,0.01,7.28000000162865,Optimal
abilene,3045,gnn_lpd_dqn_selective_db_lp,8.551144637920537,0.9999999999999997,0.05374790609648992,0.004728521802680198,0.0537479060964899,1,1,1,gnn_lpd,0,130,32,30,30,30,0,0,0,0,none,30,100,ecmp,1,0,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K30_DB_0.01,1,0.01,6.9997079990571365,Optimal
abilene,3046,gnn_lpd_dqn_selective_db_lp,8.53861523739058,0.9999999999999994,0.053752910796432726,0.005131821253687553,0.0537529107964327,1,1,1,gnn_lpd,0,130,32,30,30,30,0,0,0,0,none,30,100,ecmp,1,0,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K30_DB_0.01,1,0.01,7.430124998791143,Optimal
abilene,3047,gnn_lpd_dqn_selective_db_lp,8.579619333197009,0.9999999999999986,0.052242400590330376,0.003765570860114685,0.0522424005903303,1,1,1,gnn_lpd,0,131,32,30,30,30,0,0,0,0,none,30,101,ecmp,1,0,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K30_DB_0.01,1,0.01,7.413540999550605,Optimal
abilene,3048,gnn_lpd_dqn_selective_db_lp,6.553583707775951,0.9999999999999981,0.053015548639720494,0.001283551407522872,0.0530155486397204,1,1,1,gnn_lpd,0,131,32,32,32,32,0,0,1,0,none,32,99,ecmp,1,0,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K40_DB_0.03,4,0.03,7.909749998361804,Optimal
abilene,3049,gnn_lpd_dqn_selective_db_lp,6.605996113771454,0.9999999999999987,0.05399884933215237,0.002890742040969812,0.0539988493321523,1,1,1,gnn_lpd,0,130,32,30,30,30,0,0,0,0,none,30,100,ecmp,1,0,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K30_DB_0.03,2,0.03,7.281624999450287,Optimal
abilene,3050,gnn_lpd_dqn_selective_db_lp,6.411461183237779,0.9999999999999994,0.05436375030887223,0.009376039725332743,0.0543637503088722,1,1,1,gnn_lpd,0,130,32,30,30,30,0,0,0,0,none,30,100,ecmp,1,0,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K30_DB_0.01,1,0.01,7.257625002239365,Optimal
abilene,3051,gnn_lpd_dqn_selective_db_lp,8.391747083167237,0.9945447908399303,0.05477396665940353,0.010000000000000004,0.0544751632147498,1,1,1,gnn_lpd,0,130,32,30,30,30,0,0,0,0,none,30,100,ecmp,1,0,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K30_DB_0.01,1,0.01,7.161875000747386,Optimal
abilene,3052,gnn_lpd_dqn_selective_db_lp,8.466193186025372,0.9999999999999997,0.05619140815500532,0.007546903532492032,0.0561914081550053,1,1,1,gnn_lpd,0,131,32,30,30,30,0,0,0,0,none,30,101,ecmp,1,0,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K30_DB_0.01,1,0.01,7.399707999866223,Optimal
abilene,3053,gnn_lpd_dqn_selective_db_lp,8.48515065343921,0.9999999999999997,0.05495768757743552,0.006928961551956309,0.0549576875774355,1,1,1,gnn_lpd,0,132,33,30,30,30,0,0,0,0,none,30,102,ecmp,1,0,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K30_DB_0.01,1,0.01,6.980500002100598,Optimal
